missile,window_left_s,window_right_s,time_s,margin_m
M3,54.506687991599996,55.9338007236,54.506687991599996,-0.6343725171220793
M3,54.506687991599996,55.9338007236,54.55668799159999,-0.5393692324158543
M3,54.506687991599996,55.9338007236,54.60668799159999,-0.4457697611558462
M3,54.506687991599996,55.9338007236,54.65668799159999,-0.35355387482992384
M3,54.506687991599996,55.9338007236,54.706687991599985,-0.2628608604821405
M3,54.506687991599996,55.9338007236,54.75668799159998,-0.17367511862333096
M3,54.506687991599996,55.9338007236,54.80668799159998,-0.0859970805992365
M3,54.506687991599996,55.9338007236,54.856687991599976,6.351620029931837e-08
M3,54.506687991599996,55.9338007236,54.90668799159997,0.08438513223311794
M3,54.506687991599996,55.9338007236,54.95668799159997,0.1671139466734619
M3,54.506687991599996,55.9338007236,55.00668799159997,0.24802099525387256
M3,54.506687991599996,55.9338007236,55.056687991599965,0.32719504607355887
M3,54.506687991599996,55.9338007236,55.10668799159996,0.4045322981823709
M3,54.506687991599996,55.9338007236,55.15668799159996,0.4799407619714078
M3,54.506687991599996,55.9338007236,55.206687991599956,0.553473054679273
M3,54.506687991599996,55.9338007236,55.256687991599954,0.6082542312150903
M3,54.506687991599996,55.9338007236,55.30668799159995,0.5197665851975088
M3,54.506687991599996,55.9338007236,55.35668799159995,0.429521033192394
M3,54.506687991599996,55.9338007236,55.406687991599945,0.33770025441126705
M3,54.506687991599996,55.9338007236,55.45668799159994,0.24433326240753672
M3,54.506687991599996,55.9338007236,55.50668799159994,0.1493395686401815
M3,54.506687991599996,55.9338007236,55.55668799159994,0.052892791433574615
M3,54.506687991599996,55.9338007236,55.606687991599934,-0.04499162176514737
M3,54.506687991599996,55.9338007236,55.65668799159993,-0.14437444459758098
M3,54.506687991599996,55.9338007236,55.70668799159993,-0.24509732649269544
M3,54.506687991599996,55.9338007236,55.756687991599925,-0.3471647775340969
M3,54.506687991599996,55.9338007236,55.80668799159992,-0.450605610443473
M3,54.506687991599996,55.9338007236,55.85668799159992,-0.5552829468849119
M3,54.506687991599996,55.9338007236,55.90668799159992,-0.6612277456513631
M3,54.506687991599996,55.9338007236,55.9338007236,-0.719211937186433
