final_rank,time_s,status,active_indices,checked_patches,passed_patches,uncertain_patches,witness_distance_m,witness_point_x_m,witness_point_y_m,witness_point_z_m
1,28.6321674403,invalid,3,48,0,0,7507.0308280572,6.4671567276,202.6787840266,2.5000000000
1,28.6821674403,invalid,3,48,0,0,7522.0074285921,6.4671567276,202.6787840266,2.5000000000
1,28.7321674403,invalid,3,48,0,0,7536.9840657689,6.4671567276,202.6787840266,2.5000000000
1,28.7821674403,invalid,3,48,0,0,7551.9607393697,6.4671567276,202.6787840266,2.5000000000
1,28.8321674403,invalid,3,48,0,0,7566.9374491781,6.4671567276,202.6787840266,2.5000000000
1,28.8821674403,invalid,3,48,0,0,7581.9141949796,6.4671567276,202.6787840266,2.5000000000
1,28.9321674403,invalid,3,48,0,0,7596.8909765613,6.4671567276,202.6787840266,2.5000000000
1,28.9821674403,invalid,3,48,0,0,7611.8677937121,6.4671567276,202.6787840266,2.5000000000
1,29.0321674403,invalid,3,48,0,0,7626.8446462223,6.4671567276,202.6787840266,2.5000000000
1,29.0821674403,invalid,3,48,0,0,7641.8215338841,6.4671567276,202.6787840266,2.5000000000
1,29.1321674403,invalid,3,48,0,0,7656.7984564913,6.4671567276,202.6787840266,2.5000000000
1,29.1821674403,invalid,3,48,0,0,7671.7754138391,6.4671567276,202.6787840266,2.5000000000
1,29.2321674403,invalid,3,48,0,0,7686.7524057245,6.4671567276,202.6787840266,2.5000000000
1,29.2821674403,invalid,3,48,0,0,7701.7294319459,6.4671567276,202.6787840266,2.5000000000
1,29.3321674403,invalid,3,48,0,0,7716.7064923036,6.4671567276,202.6787840266,2.5000000000
1,29.3821674403,invalid,3,48,0,0,7731.6835865990,6.4671567276,202.6787840266,2.5000000000
1,29.4321674403,invalid,3,48,0,0,7746.6607146354,6.4671567276,202.6787840266,2.5000000000
1,29.4821674403,invalid,3,48,0,0,7761.6378762175,6.4671567276,202.6787840266,2.5000000000
1,29.5042246922,invalid,3,48,0,0,7768.2449873549,6.4671567276,202.6787840266,2.5000000000
2,0.9241540497,valid,1,2888,2178,0,,,,
2,0.9741540497,valid,1,1580,1197,0,,,,
2,1.0241540497,valid,1,1104,840,0,,,,
2,1.0741540497,valid,1,780,597,0,,,,
2,1.1241540497,valid,1,596,459,0,,,,
2,1.1741540497,valid,1,480,372,0,,,,
2,1.2241540497,valid,1,384,300,0,,,,
2,1.2741540497,valid,1,304,240,0,,,,
2,1.3241540497,valid,1,268,213,0,,,,
2,1.3741540497,valid,1,236,189,0,,,,
2,1.4241540497,valid,1,208,168,0,,,,
2,1.4741540497,valid,1,200,162,0,,,,
2,1.5241540497,valid,1,176,144,0,,,,
2,1.5741540497,valid,1,152,126,0,,,,
2,1.6241540497,valid,1,136,114,0,,,,
2,1.6741540497,valid,1,112,96,0,,,,
2,1.7241540497,valid,1,96,84,0,,,,
2,1.7741540497,valid,1,88,78,0,,,,
2,1.8241540497,valid,1,68,63,0,,,,
2,1.8741540497,valid,1,60,57,0,,,,
2,1.9241540497,valid,1,48,48,0,,,,
2,1.9741540497,valid,1,48,48,0,,,,
2,2.0241540497,valid,1,48,48,0,,,,
2,2.0741540497,valid,1,48,48,0,,,,
2,2.1241540497,valid,1,48,48,0,,,,
2,2.1741540497,valid,1,48,48,0,,,,
2,2.2241540497,valid,1,48,48,0,,,,
2,2.2741540497,valid,1,48,48,0,,,,
2,2.3241540497,valid,1,48,48,0,,,,
2,2.3741540497,valid,1,48,48,0,,,,
2,2.4241540497,valid,1,48,48,0,,,,
2,2.4741540497,valid,1,48,48,0,,,,
2,2.5241540497,valid,1,48,48,0,,,,
2,2.5741540497,valid,1,48,48,0,,,,
2,2.6241540497,valid,1,48,48,0,,,,
2,2.6741540497,valid,1,48,48,0,,,,
2,2.7241540497,valid,1,48,48,0,,,,
2,2.7741540497,valid,1,48,48,0,,,,
2,2.8241540497,valid,1,48,48,0,,,,
2,2.8741540497,valid,1,48,48,0,,,,
2,2.9241540497,valid,1,48,48,0,,,,
2,2.9741540497,valid,1,48,48,0,,,,
2,3.0241540497,valid,1,48,48,0,,,,
2,3.0741540497,valid,1,48,48,0,,,,
2,3.1241540497,valid,1,48,48,0,,,,
2,3.1741540497,valid,1,48,48,0,,,,
2,3.2241540497,valid,1,48,48,0,,,,
2,3.2741540497,valid,1,48,48,0,,,,
2,3.3241540497,valid,1,48,48,0,,,,
2,3.3741540497,valid,1,48,48,0,,,,
2,3.4241540497,valid,1,48,48,0,,,,
2,3.4741540497,valid,1,48,48,0,,,,
2,3.5241540497,valid,1,48,48,0,,,,
2,3.5741540497,valid,1,48,48,0,,,,
2,3.6241540497,valid,1,48,48,0,,,,
2,3.6741540497,valid,1,48,48,0,,,,
2,3.7241540497,valid,1,48,48,0,,,,
2,3.7741540497,valid,1,48,48,0,,,,
2,3.8241540497,valid,1,48,48,0,,,,
2,3.8741540497,valid,1,48,48,0,,,,
2,3.9241540497,valid,1,48,48,0,,,,
2,3.9741540497,valid,1,48,48,0,,,,
2,4.0241540497,valid,1,48,48,0,,,,
2,4.0741540497,valid,1,48,48,0,,,,
2,4.1241540497,valid,1,48,48,0,,,,
2,4.1741540497,valid,1,48,48,0,,,,
2,4.2241540497,valid,1,48,48,0,,,,
2,4.2741540497,valid,1,48,48,0,,,,
2,4.3241540497,valid,1,48,48,0,,,,
2,4.3741540497,valid,1,48,48,0,,,,
2,4.4241540497,valid,1,68,63,0,,,,
2,4.4741540497,valid,1,96,84,0,,,,
2,4.5241540497,valid,1,112,96,0,,,,
2,4.5741540497,valid,1,116,99,0,,,,
2,4.6241540497,valid,1,136,114,0,,,,
2,4.6741540497,valid,1,168,138,0,,,,
2,4.7241540497,valid,1,176,144,0,,,,
2,4.7741540497,valid,1,208,168,0,,,,
2,4.8241540497,valid,1,240,192,0,,,,
2,4.8741540497,valid,1,240,192,0,,,,
2,4.9241540497,valid,1,256,204,0,,,,
2,4.9741540497,valid,1,304,240,0,,,,
2,5.0241540497,valid,1,404,315,0,,,,
2,5.0741540497,valid,1,604,465,0,,,,
2,5.1241540497,valid,1,816,624,0,,,,
2,5.1741540497,valid,1,880,672,0,,,,
2,5.2241540497,valid,1,1064,810,0,,,,
2,5.2741540497,valid,1,1964,1485,0,,,,
2,5.3241540497,valid,1,3236,2439,0,,,,
2,5.3741540497,valid,1,6376,4794,0,,,,
2,5.4241540497,uncertain,1,4080,706,41,,,,
2,5.4741540497,invalid,1,48,0,0,10.0168327489,-4.8503675457,197.9909119801,10.0000000000
2,5.5241540497,invalid,1,48,0,0,10.0074168225,6.4671567276,202.6787840266,2.5000000000
2,5.5741540497,invalid,1,48,0,0,10.2258847274,6.4671567276,202.6787840266,2.5000000000
2,5.6241540497,invalid,1,48,0,0,10.4445430681,6.4671567276,202.6787840266,2.5000000000
2,5.6741540497,invalid,1,48,0,0,10.6633923936,6.4671567276,202.6787840266,2.5000000000
2,5.7241540497,invalid,1,48,0,0,10.8824332572,6.4671567276,202.6787840266,2.5000000000
2,5.7741540497,invalid,1,48,0,0,11.1016662159,6.4671567276,202.6787840266,2.5000000000
2,5.8241540497,invalid,1,48,0,0,11.3210918306,6.4671567276,202.6787840266,2.5000000000
2,5.8741540497,invalid,1,48,0,0,11.5407106658,6.4671567276,202.6787840266,2.5000000000
2,5.9241540497,invalid,1,48,0,0,11.7605232896,6.4671567276,202.6787840266,2.5000000000
2,5.9741540497,invalid,1,48,0,0,11.9805302734,6.4671567276,202.6787840266,2.5000000000
2,6.0241540497,invalid,1,48,0,0,12.2007321918,6.4671567276,202.6787840266,2.5000000000
2,6.0741540497,invalid,1,48,0,0,12.4211296226,6.4671567276,202.6787840266,2.5000000000
2,6.1241540497,invalid,1,48,0,0,12.6417231469,6.4671567276,202.6787840266,2.5000000000
2,6.1741540497,invalid,1,48,0,0,12.8625133484,6.4671567276,202.6787840266,2.5000000000
2,6.2241540497,invalid,1,48,0,0,13.0835008143,6.4671567276,202.6787840266,2.5000000000
2,6.2741540497,invalid,1,48,0,0,13.3046861342,6.4671567276,202.6787840266,2.5000000000
2,6.3241540497,invalid,1,48,0,0,13.5260699009,6.4671567276,202.6787840266,2.5000000000
2,6.3741540497,invalid,1,48,0,0,13.7476527098,6.4671567276,202.6787840266,2.5000000000
2,6.4241540497,invalid,1,48,0,0,13.9694351591,6.4671567276,202.6787840266,2.5000000000
2,6.4741540497,invalid,1,48,0,0,14.1914178499,6.4671567276,202.6787840266,2.5000000000
2,6.5241540497,invalid,1,48,0,0,14.4136013858,6.4671567276,202.6787840266,2.5000000000
2,6.5741540497,invalid,1,48,0,0,14.6359863732,6.4671567276,202.6787840266,2.5000000000
2,6.6241540497,invalid,1,48,0,0,14.8585734210,6.4671567276,202.6787840266,2.5000000000
2,6.6741540497,invalid,1,48,0,0,15.0813631408,6.4671567276,202.6787840266,2.5000000000
2,6.7241540497,invalid,1,48,0,0,15.3043561469,6.4671567276,202.6787840266,2.5000000000
2,6.7741540497,invalid,1,48,0,0,15.5275530560,6.4671567276,202.6787840266,2.5000000000
2,6.8241540497,invalid,1,48,0,0,15.7509544876,6.4671567276,202.6787840266,2.5000000000
2,6.8741540497,invalid,1,48,0,0,15.9745610636,6.4671567276,202.6787840266,2.5000000000
2,6.9241540497,invalid,1,48,0,0,16.1983734084,6.4671567276,202.6787840266,2.5000000000
2,6.9741540497,invalid,1,48,0,0,16.9849847309,6.4671567276,202.6787840266,2.5000000000
2,7.0241540497,invalid,1,48,0,0,25.5018805876,6.4671567276,202.6787840266,2.5000000000
2,7.0741540497,invalid,1,48,0,0,38.2276285849,6.4671567276,202.6787840266,2.5000000000
2,7.1241540497,invalid,1,48,0,0,52.1680623320,6.4671567276,202.6787840266,2.5000000000
2,7.1741540497,invalid,1,48,0,0,66.5643398094,6.4671567276,202.6787840266,2.5000000000
2,7.2241540497,invalid,1,48,0,0,81.1742903114,6.4671567276,202.6787840266,2.5000000000
2,7.2741540497,invalid,1,48,0,0,95.9003073374,6.4671567276,202.6787840266,2.5000000000
2,7.3241540497,invalid,1,48,0,0,110.6960792159,6.4671567276,202.6787840266,2.5000000000
2,7.3741540497,invalid,1,48,0,0,125.5369444692,6.4671567276,202.6787840266,2.5000000000
2,7.4241540497,invalid,1,48,0,0,140.4086050287,6.4671567276,202.6787840266,2.5000000000
2,7.4741540497,invalid,1,48,0,0,155.3022143179,6.4671567276,202.6787840266,2.5000000000
2,7.5241540497,invalid,1,48,0,0,170.2120108703,6.4671567276,202.6787840266,2.5000000000
2,7.5741540497,invalid,1,48,0,0,185.1340837975,6.4671567276,202.6787840266,2.5000000000
2,7.6241540497,invalid,1,48,0,0,200.0656861860,6.4671567276,202.6787840266,2.5000000000
2,7.6741540497,invalid,1,48,0,0,215.0048326460,6.4671567276,202.6787840266,2.5000000000
2,7.7241540497,invalid,1,48,0,0,229.9500528370,6.4671567276,202.6787840266,2.5000000000
2,7.7741540497,invalid,1,48,0,0,244.9002347995,6.4671567276,202.6787840266,2.5000000000
2,7.8241540497,invalid,1,48,0,0,259.8545221398,6.4671567276,202.6787840266,2.5000000000
2,7.8741540497,invalid,1,48,0,0,274.8122446593,6.4671567276,202.6787840266,2.5000000000
2,7.9241540497,invalid,1,48,0,0,289.7728703993,6.4671567276,202.6787840266,2.5000000000
2,7.9741540497,invalid,1,48,0,0,304.7359717701,6.4671567276,202.6787840266,2.5000000000
2,8.0241540497,invalid,1,48,0,0,319.7012011683,6.4671567276,202.6787840266,2.5000000000
2,8.0741540497,invalid,1,48,0,0,334.6682731194,6.4671567276,202.6787840266,2.5000000000
2,8.1241540497,invalid,1,48,0,0,349.6369509985,6.4671567276,202.6787840266,2.5000000000
2,8.1741540497,invalid,1,48,0,0,364.6070370151,6.4671567276,202.6787840266,2.5000000000
2,8.2241540497,invalid,1,48,0,0,379.5783645636,6.4671567276,202.6787840266,2.5000000000
2,8.2741540497,invalid,1,48,0,0,394.5507923135,6.4671567276,202.6787840266,2.5000000000
2,8.3241540497,invalid,1,48,0,0,409.5241995928,6.4671567276,202.6787840266,2.5000000000
2,8.3741540497,invalid,1,48,0,0,424.4984827483,6.4671567276,202.6787840266,2.5000000000
2,8.4241540497,invalid,1,48,0,0,439.4735522482,6.4671567276,202.6787840266,2.5000000000
2,8.4741540497,invalid,1,48,0,0,454.4493303573,6.4671567276,202.6787840266,2.5000000000
2,8.5241540497,invalid,1,48,0,0,469.4257492567,6.4671567276,202.6787840266,2.5000000000
2,8.5741540497,invalid,1,48,0,0,484.4027495120,6.4671567276,202.6787840266,2.5000000000
2,8.6241540497,invalid,1,48,0,0,499.3802788166,6.4671567276,202.6787840266,2.5000000000
2,8.6741540497,invalid,1,48,0,0,514.3582909544,6.4671567276,202.6787840266,2.5000000000
2,8.7241540497,invalid,1,48,0,0,529.3367449391,6.4671567276,202.6787840266,2.5000000000
2,8.7741540497,invalid,1,48,0,0,544.3156042945,6.4671567276,202.6787840266,2.5000000000
2,8.8241540497,invalid,1,48,0,0,559.2948364509,6.4671567276,202.6787840266,2.5000000000
2,8.8741540497,invalid,1,48,0,0,574.2744122364,6.4671567276,202.6787840266,2.5000000000
2,8.9241540497,invalid,1,48,0,0,589.2543054444,6.4671567276,202.6787840266,2.5000000000
2,8.9741540497,invalid,1,48,0,0,604.2344924667,6.4671567276,202.6787840266,2.5000000000
2,9.0241540497,invalid,1,48,0,0,619.2149519794,6.4671567276,202.6787840266,2.5000000000
2,9.0741540497,invalid,1,48,0,0,634.1956646728,6.4671567276,202.6787840266,2.5000000000
2,9.1241540497,invalid,1,48,0,0,649.1766130193,6.4671567276,202.6787840266,2.5000000000
2,9.1741540497,invalid,1,48,0,0,664.1577810725,6.4671567276,202.6787840266,2.5000000000
2,9.2241540497,invalid,1,48,0,0,679.1391542928,6.4671567276,202.6787840266,2.5000000000
2,9.2741540497,invalid,1,48,0,0,694.1207193958,6.4671567276,202.6787840266,2.5000000000
2,9.3241540497,invalid,1,48,0,0,709.1024642194,6.4671567276,202.6787840266,2.5000000000
2,9.3741540497,invalid,1,48,0,0,724.0843776081,6.4671567276,202.6787840266,2.5000000000
2,9.4241540497,invalid,1,48,0,0,739.0664493107,6.4671567276,202.6787840266,2.5000000000
2,9.4741540497,invalid,1,48,0,0,754.0486698906,6.4671567276,202.6787840266,2.5000000000
2,9.5241540497,invalid,1,48,0,0,769.0310306466,6.4671567276,202.6787840266,2.5000000000
2,9.5741540497,invalid,1,48,0,0,784.0135235425,6.4671567276,202.6787840266,2.5000000000
2,9.6241540497,invalid,1,48,0,0,798.9961411448,6.4671567276,202.6787840266,2.5000000000
2,9.6741540497,invalid,1,48,0,0,813.9788765671,6.4671567276,202.6787840266,2.5000000000
2,9.7241540497,invalid,1,48,0,0,828.9617234211,6.4671567276,202.6787840266,2.5000000000
2,9.7741540497,invalid,1,48,0,0,843.9446757718,6.4671567276,202.6787840266,2.5000000000
2,9.8241540497,invalid,1,48,0,0,858.9277280984,6.4671567276,202.6787840266,2.5000000000
2,9.8741540497,invalid,1,48,0,0,873.9108752588,6.4671567276,202.6787840266,2.5000000000
2,9.9241540497,invalid,1,48,0,0,888.8941124575,6.4671567276,202.6787840266,2.5000000000
2,9.9741540497,invalid,1,48,0,0,903.8774352167,6.4671567276,202.6787840266,2.5000000000
2,10.0241540497,invalid,1,48,0,0,918.8608393510,6.4671567276,202.6787840266,2.5000000000
2,10.0741540497,invalid,1,48,0,0,933.8443209434,6.4671567276,202.6787840266,2.5000000000
2,10.1241540497,invalid,1,48,0,0,948.8278763244,6.4671567276,202.6787840266,2.5000000000
2,10.1741540497,invalid,1,48,0,0,963.8115020526,6.4671567276,202.6787840266,2.5000000000
2,10.2241540497,invalid,1,48,0,0,978.7951948972,6.4671567276,202.6787840266,2.5000000000
2,10.2741540497,invalid,1,48,0,0,993.7789518225,6.4671567276,202.6787840266,2.5000000000
2,10.3241540497,invalid,1,48,0,0,1008.7627699730,6.4671567276,202.6787840266,2.5000000000
2,10.3741540497,invalid,1,48,0,0,1023.7466466603,6.4671567276,202.6787840266,2.5000000000
2,10.4241540497,invalid,1,48,0,0,1038.7305793512,6.4671567276,202.6787840266,2.5000000000
2,10.4741540497,invalid,1,48,0,0,1053.7145656566,6.4671567276,202.6787840266,2.5000000000
2,10.5241540497,invalid,1,48,0,0,1068.6986033214,6.4671567276,202.6787840266,2.5000000000
2,10.5741540497,invalid,1,48,0,0,1083.6826902151,6.4671567276,202.6787840266,2.5000000000
2,10.6241540497,invalid,1,48,0,0,1098.6668243235,6.4671567276,202.6787840266,2.5000000000
2,10.6741540497,invalid,1,48,0,0,1113.6510037408,6.4671567276,202.6787840266,2.5000000000
2,10.7241540497,invalid,1,48,0,0,1128.6352266624,6.4671567276,202.6787840266,2.5000000000
2,10.7741540497,invalid,1,48,0,0,1143.6194913782,6.4671567276,202.6787840266,2.5000000000
2,10.8241540497,invalid,1,48,0,0,1158.6037962667,6.4671567276,202.6787840266,2.5000000000
2,10.8741540497,invalid,1,48,0,0,1173.5881397890,6.4671567276,202.6787840266,2.5000000000
2,10.9241540497,invalid,1,48,0,0,1188.5725204841,6.4671567276,202.6787840266,2.5000000000
2,10.9741540497,invalid,1,48,0,0,1203.5569369635,6.4671567276,202.6787840266,2.5000000000
2,11.0241540497,invalid,1,48,0,0,1218.5413879070,6.4671567276,202.6787840266,2.5000000000
2,11.0741540497,invalid,1,48,0,0,1233.5258720588,6.4671567276,202.6787840266,2.5000000000
2,11.1241540497,invalid,1,48,0,0,1248.5103882231,6.4671567276,202.6787840266,2.5000000000
2,11.1741540497,invalid,1,48,0,0,1263.4949352609,6.4671567276,202.6787840266,2.5000000000
2,11.2241540497,invalid,1,48,0,0,1278.4795120868,6.4671567276,202.6787840266,2.5000000000
2,11.2741540497,invalid,1,48,0,0,1293.4641176654,6.4671567276,202.6787840266,2.5000000000
2,11.3241540497,invalid,1,48,0,0,1308.4487510088,6.4671567276,202.6787840266,2.5000000000
2,11.3741540497,invalid,1,48,0,0,1323.4334111740,6.4671567276,202.6787840266,2.5000000000
2,11.3917749899,invalid,1,48,0,0,1328.7142934201,6.4671567276,202.6787840266,2.5000000000
2,5.3741540497,valid,1,6376,4794,0,,,,
2,5.4241540497,uncertain,1,4080,706,41,,,,
2,5.3991540497,uncertain,1,9780,7098,50,,,,
2,5.3866540497,valid,1,8144,6120,0,,,,
2,5.3929040497,valid,1,9244,6945,0,,,,
2,5.3960290497,valid,1,9896,7434,0,,,,
2,5.3975915497,uncertain,1,9516,6959,12,,,,
2,5.3968102997,uncertain,1,9412,6897,8,,,,
2,5.3964196747,uncertain,1,9328,6846,4,,,,
2,5.3962243622,valid,1,9932,7461,0,,,,
2,5.3963220185,uncertain,1,9320,6842,2,,,,
2,5.3962731903,valid,1,9952,7476,0,,,,
2,5.3962976044,uncertain,1,9320,6842,2,,,,
2,5.3962853974,uncertain,1,9320,6843,1,,,,
2,5.3962792938,uncertain,1,9320,6843,1,,,,
2,5.3962762421,uncertain,1,9320,6843,1,,,,
2,5.3962747162,valid,1,9952,7476,0,,,,
2,5.3962754791,uncertain,1,9320,6843,1,,,,
2,11.3917749899,invalid,"1,2",48,0,0,1328.7142934201,6.4671567276,202.6787840266,2.5000000000
2,11.4417749899,invalid,"1,2",48,0,0,1343.6989884340,6.4671567276,202.6787840266,2.5000000000
2,11.4917749899,invalid,"1,2",48,0,0,1358.6837082136,6.4671567276,202.6787840266,2.5000000000
2,11.5417749899,invalid,"1,2",48,0,0,1373.6684519483,6.4671567276,202.6787840266,2.5000000000
2,11.5917749899,invalid,"1,2",48,0,0,1388.6532188626,6.4671567276,202.6787840266,2.5000000000
2,11.6417749899,invalid,"1,2",48,0,0,1403.6380082141,6.4671567276,202.6787840266,2.5000000000
2,11.6917749899,invalid,"1,2",48,0,0,1418.6228192919,6.4671567276,202.6787840266,2.5000000000
2,11.7417749899,invalid,"1,2",48,0,0,1433.6076514147,6.4671567276,202.6787840266,2.5000000000
2,11.7917749899,invalid,"1,2",48,0,0,1448.5925039294,6.4671567276,202.6787840266,2.5000000000
2,11.8417749899,invalid,"1,2",48,0,0,1463.5773762095,6.4671567276,202.6787840266,2.5000000000
2,11.8917749899,invalid,"1,2",48,0,0,1478.5622676543,6.4671567276,202.6787840266,2.5000000000
2,11.9417749899,invalid,"1,2",48,0,0,1493.5471776868,6.4671567276,202.6787840266,2.5000000000
2,11.9917749899,invalid,"1,2",48,0,0,1508.5321057531,6.4671567276,202.6787840266,2.5000000000
2,12.0417749899,invalid,"1,2",48,0,0,1523.5170513210,6.4671567276,202.6787840266,2.5000000000
2,12.0917749899,invalid,"1,2",48,0,0,1538.5020138793,6.4671567276,202.6787840266,2.5000000000
2,12.1417749899,invalid,"1,2",48,0,0,1553.4869929362,6.4671567276,202.6787840266,2.5000000000
2,12.1917749899,invalid,"1,2",48,0,0,1568.4719880188,6.4671567276,202.6787840266,2.5000000000
2,12.2417749899,invalid,"1,2",48,0,0,1583.4569986722,6.4671567276,202.6787840266,2.5000000000
2,12.2917749899,invalid,"1,2",48,0,0,1598.4420244585,6.4671567276,202.6787840266,2.5000000000
2,12.3417749899,invalid,"1,2",48,0,0,1613.4270649559,6.4671567276,202.6787840266,2.5000000000
2,12.3917749899,invalid,"1,2",48,0,0,1628.4121197584,6.4671567276,202.6787840266,2.5000000000
2,12.4417749899,invalid,"1,2",48,0,0,1643.3971884747,6.4671567276,202.6787840266,2.5000000000
2,12.4917749899,invalid,"1,2",48,0,0,1658.3822707275,6.4671567276,202.6787840266,2.5000000000
2,12.5417749899,invalid,"1,2",48,0,0,1673.3673661533,6.4671567276,202.6787840266,2.5000000000
2,12.5917749899,invalid,"1,2",48,0,0,1688.3524744013,6.4671567276,202.6787840266,2.5000000000
2,12.6417749899,invalid,"1,2",48,0,0,1703.3375951330,6.4671567276,202.6787840266,2.5000000000
2,12.6917749899,invalid,"1,2",48,0,0,1718.3227280219,6.4671567276,202.6787840266,2.5000000000
2,12.7417749899,invalid,"1,2",48,0,0,1733.3078727526,6.4671567276,202.6787840266,2.5000000000
2,12.7917749899,invalid,"1,2",48,0,0,1748.2930290207,6.4671567276,202.6787840266,2.5000000000
2,12.8417749899,invalid,"1,2",48,0,0,1763.2781965319,6.4671567276,202.6787840266,2.5000000000
2,12.8917749899,invalid,"1,2",48,0,0,1778.2633750022,6.4671567276,202.6787840266,2.5000000000
2,12.9417749899,invalid,"1,2",48,0,0,1793.2485641566,6.4671567276,202.6787840266,2.5000000000
2,12.9917749899,invalid,"1,2",48,0,0,1808.2337637297,6.4671567276,202.6787840266,2.5000000000
2,13.0417749899,invalid,"1,2",48,0,0,1823.2189734645,6.4671567276,202.6787840266,2.5000000000
2,13.0917749899,invalid,"1,2",48,0,0,1838.2041931124,6.4671567276,202.6787840266,2.5000000000
2,13.1417749899,invalid,"1,2",48,0,0,1853.1894224331,6.4671567276,202.6787840266,2.5000000000
2,13.1917749899,invalid,"1,2",48,0,0,1868.1746611937,6.4671567276,202.6787840266,2.5000000000
2,13.2417749899,invalid,"1,2",48,0,0,1883.1599091689,6.4671567276,202.6787840266,2.5000000000
2,13.2917749899,invalid,"1,2",48,0,0,1898.1451661405,6.4671567276,202.6787840266,2.5000000000
2,13.3417749899,invalid,"1,2",48,0,0,1913.1304318970,6.4671567276,202.6787840266,2.5000000000
2,13.3917749899,invalid,"1,2",48,0,0,1928.1157062337,6.4671567276,202.6787840266,2.5000000000
2,13.4417749899,invalid,"1,2",48,0,0,1943.1009889519,6.4671567276,202.6787840266,2.5000000000
2,13.4917749899,invalid,"1,2",48,0,0,1958.0862798594,6.4671567276,202.6787840266,2.5000000000
2,13.5417749899,invalid,"1,2",48,0,0,1973.0715787694,6.4671567276,202.6787840266,2.5000000000
2,13.5868000513,invalid,"1,2",48,0,0,1986.5658655167,6.4671567276,202.6787840266,2.5000000000
2,13.5868000513,invalid,"1,2,3",48,0,0,1986.5658655167,6.4671567276,202.6787840266,2.5000000000
2,13.6368000513,invalid,"1,2,3",48,0,0,2001.5511791414,6.4671567276,202.6787840266,2.5000000000
2,13.6868000513,invalid,"1,2,3",48,0,0,2016.5365002585,6.4671567276,202.6787840266,2.5000000000
2,13.7368000513,invalid,"1,2,3",48,0,0,2031.5218287023,6.4671567276,202.6787840266,2.5000000000
2,13.7868000513,invalid,"1,2,3",48,0,0,2046.5071643119,6.4671567276,202.6787840266,2.5000000000
2,13.8368000513,invalid,"1,2,3",48,0,0,2061.4925069308,6.4671567276,202.6787840266,2.5000000000
2,13.8868000513,invalid,"1,2,3",48,0,0,2076.4778564075,6.4671567276,202.6787840266,2.5000000000
2,13.9368000513,invalid,"1,2,3",48,0,0,2091.4632125945,6.4671567276,202.6787840266,2.5000000000
2,13.9868000513,invalid,"1,2,3",48,0,0,2106.4485753485,6.4671567276,202.6787840266,2.5000000000
2,14.0368000513,invalid,"1,2,3",48,0,0,2121.4339445305,6.4671567276,202.6787840266,2.5000000000
2,14.0868000513,invalid,"1,2,3",48,0,0,2136.4193200051,6.4671567276,202.6787840266,2.5000000000
2,14.1368000513,invalid,"1,2,3",48,0,0,2151.4047016409,6.4671567276,202.6787840266,2.5000000000
2,14.1868000513,invalid,"1,2,3",48,0,0,2166.3900893100,6.4671567276,202.6787840266,2.5000000000
2,14.2368000513,invalid,"1,2,3",48,0,0,2181.3754828880,6.4671567276,202.6787840266,2.5000000000
2,14.2868000513,invalid,"1,2,3",48,0,0,2196.3608822541,6.4671567276,202.6787840266,2.5000000000
2,14.3368000513,invalid,"1,2,3",48,0,0,2211.3462872905,6.4671567276,202.6787840266,2.5000000000
2,14.3868000513,invalid,"1,2,3",48,0,0,2226.3316978827,6.4671567276,202.6787840266,2.5000000000
2,14.4368000513,invalid,"1,2,3",48,0,0,2241.3171139194,6.4671567276,202.6787840266,2.5000000000
2,14.4868000513,invalid,"1,2,3",48,0,0,2256.3025352920,6.4671567276,202.6787840266,2.5000000000
2,14.5368000513,invalid,"1,2,3",48,0,0,2271.2879618949,6.4671567276,202.6787840266,2.5000000000
2,14.5868000513,invalid,"1,2,3",48,0,0,2286.2733936253,6.4671567276,202.6787840266,2.5000000000
2,14.6368000513,invalid,"1,2,3",48,0,0,2301.2588303830,6.4671567276,202.6787840266,2.5000000000
2,14.6868000513,invalid,"1,2,3",48,0,0,2316.2442720704,6.4671567276,202.6787840266,2.5000000000
2,14.7368000513,invalid,"1,2,3",48,0,0,2331.2297185924,6.4671567276,202.6787840266,2.5000000000
2,14.7868000513,invalid,"1,2,3",48,0,0,2346.2151698565,6.4671567276,202.6787840266,2.5000000000
2,14.8368000513,invalid,"1,2,3",48,0,0,2361.2006257723,6.4671567276,202.6787840266,2.5000000000
2,14.8868000513,invalid,"1,2,3",48,0,0,2376.1860862519,6.4671567276,202.6787840266,2.5000000000
2,14.9368000513,invalid,"1,2,3",48,0,0,2391.1715512093,6.4671567276,202.6787840266,2.5000000000
2,14.9868000513,invalid,"1,2,3",48,0,0,2406.1570205610,6.4671567276,202.6787840266,2.5000000000
2,15.0368000513,invalid,"1,2,3",48,0,0,2421.1424942254,6.4671567276,202.6787840266,2.5000000000
2,15.0868000513,invalid,"1,2,3",48,0,0,2436.1279721229,6.4671567276,202.6787840266,2.5000000000
2,15.1368000513,invalid,"1,2,3",48,0,0,2451.1134541758,6.4671567276,202.6787840266,2.5000000000
2,15.1868000513,invalid,"1,2,3",48,0,0,2466.0989403084,6.4671567276,202.6787840266,2.5000000000
2,15.2368000513,invalid,"1,2,3",48,0,0,2481.0844304467,6.4671567276,202.6787840266,2.5000000000
2,15.2868000513,invalid,"1,2,3",48,0,0,2496.0699245187,6.4671567276,202.6787840266,2.5000000000
2,15.3368000513,invalid,"1,2,3",48,0,0,2511.0554224538,6.4671567276,202.6787840266,2.5000000000
