record_type,profile,source,source_seed,source_rank,region_index,theta_rad,theta_deg,uav_speed_mps,release_time_s,fuse_delay_s,burst_time_s,feasible,reason,valid_start_s,valid_end_s,intervals_s,duration_s,elapsed_seconds,iterations,function_evaluations,success,message,release_point_x_m,release_point_y_m,release_point_z_m,burst_point_x_m,burst_point_y_m,burst_point_z_m,selected_region
coarse_lhs,standard,coarse_lhs,20250818,3725,,2.419512439451,138.6278512599,114.8542820976,5.1013219181,3.1311866610,8.2325085790,True,,8.2325085790,28.2325085790,,0.0000000000,,,,,,17360.3151283975,387.2546698715,1800.0000000000,17090.4369620893,624.9512269949,1751.9587834612,
coarse_lhs,standard,coarse_lhs,20250818,3726,,3.684678496041,211.1165266858,138.0183301156,0.5232893855,1.0871025354,1.6103919208,True,,1.6103919208,21.6103919208,,0.0000000000,,,,,,17738.1681342311,-37.3236955516,1800.0000000000,17609.7161153117,-114.8614503569,1794.2092195803,
coarse_lhs,standard,coarse_lhs,20250818,3727,,3.934962757171,225.4567585271,100.3052012912,0.9751135539,12.1581472833,13.1332608371,True,,13.1332608371,33.1332608371,,0.0000000000,,,,,,17731.3921623998,-69.7105266860,1800.0000000000,16875.9592838152,-938.8922207396,1075.6793277280,
coarse_lhs,standard,coarse_lhs,20250818,3728,,0.583760209756,33.4469962667,71.1444898673,3.6398350489,9.7542111289,13.3940461778,True,,13.3940461778,33.3940461778,,0.0000000000,,,,,,18016.0703697353,142.7265813989,1800.0000000000,18595.1065009785,525.2123781327,1333.7912897391,
coarse_lhs,standard,coarse_lhs,20250818,3729,,3.148389103209,180.3894078788,70.2008571635,10.0347674242,0.0419022061,10.0766696304,True,,10.0766696304,30.0766696304,,0.0000000000,,,,,,17095.5669951846,-4.7877171449,1800.0000000000,17092.6254923352,-4.8077092286,1799.9913966051,
coarse_lhs,standard,coarse_lhs,20250818,3730,,4.808824570440,275.5253523050,88.1584781739,4.7914689722,7.6935622092,12.4850311815,True,,12.4850311815,32.4850311815,,0.0000000000,,,,,,17840.6721147773,-420.4459718603,1800.0000000000,17905.9784847100,-1095.5473361590,1509.9645926088,
coarse_lhs,standard,coarse_lhs,20250818,3731,,3.327875586666,190.6732258606,109.4957950259,5.7936704099,0.2164301864,6.0101005963,True,,6.0101005963,26.0101005963,,0.0000000000,,,,,,17176.5926189019,-117.4923569917,1800.0000000000,17153.3044153710,-121.8814386835,1799.7704740746,
coarse_lhs,standard,coarse_lhs,20250818,3732,,1.995394033266,114.3276565717,101.6895441686,2.7036390070,0.0032686597,2.7069076667,True,,2.7069076667,22.7069076667,,0.0000000000,,,,,,17686.7406708383,250.5191190857,1800.0000000000,17686.6037419797,250.8219930060,1799.9999476477,
coarse_lhs,standard,coarse_lhs,20250818,3733,,1.035236952667,59.3147081838,103.8580062942,8.2458422008,4.6108441867,12.8566863875,True,,12.8566863875,32.8566863875,,0.0000000000,,,,,,18237.0382396582,736.4868894094,1800.0000000000,18481.4177921189,1148.3097463013,1695.8265678414,
coarse_lhs,standard,coarse_lhs,20250818,3734,,1.510493473844,86.5449010333,80.7357922188,5.6651889406,3.2952927098,8.9604816504,True,,8.9604816504,28.9604816504,,0.0000000000,,,,,,17827.5648176152,456.5521466657,1800.0000000000,17843.5985533805,722.1166276245,1746.7911251886,
coarse_lhs,standard,coarse_lhs,20250818,3735,,3.422435319608,196.0910994701,116.2499281096,4.1055019573,0.0489194613,4.1544214186,True,,4.1544214186,24.1544214186,,0.0000000000,,,,,,17341.4338478836,-132.2811522374,1800.0000000000,17335.9697634955,-133.8573596732,1799.9882737429,
coarse_lhs,standard,coarse_lhs,20250818,3736,,2.262280960911,129.6191511330,79.2361579389,3.8502249367,9.3711131549,13.2213380916,True,,13.2213380916,33.2213380916,,0.0000000000,,,,,,17605.4580216127,235.0008800059,1800.0000000000,17131.9597396171,806.9726152204,1369.6929673681,
coarse_lhs,standard,coarse_lhs,20250818,3737,,0.284770366796,16.3161401478,122.0782777543,9.3003465506,0.6074562538,9.9078028043,True,,9.9078028043,29.9078028043,,0.0000000000,,,,,,18889.6446025950,318.9676066777,1800.0000000000,18960.8152223811,339.8011171681,1798.1918848088,
coarse_lhs,standard,coarse_lhs,20250818,3738,,5.865937213419,336.0934452176,135.5513620316,0.1493201443,4.1452560663,4.2945762106,True,,4.2945762106,24.2945762106,,0.0000000000,,,,,,17818.5040636688,-8.2024050799,1800.0000000000,18332.1928397703,-235.9082486181,1715.8025755093,
coarse_lhs,standard,coarse_lhs,20250818,3739,,3.078297766506,176.3734701053,87.7953879715,7.6656214007,3.9766393670,11.6422607677,True,,11.6422607677,31.6422607677,,0.0000000000,,,,,,17128.3414581791,42.5694145550,1800.0000000000,16779.9099796368,64.6528440516,1722.5130627895,
coarse_lhs,standard,coarse_lhs,20250818,3740,,0.919824532946,52.7020636304,77.1876352508,8.8310972526,1.5930770274,10.4241742800,True,,10.4241742800,30.4241742800,,0.0000000000,,,,,,18213.0533802157,542.2505796094,1800.0000000000,18287.5657349425,640.0693349422,1787.5643173652,
coarse_lhs,standard,coarse_lhs,20250818,3741,,1.954639860187,111.9926144567,132.8634041716,4.9659356933,1.4281299144,6.3940656077,True,,6.3940656077,26.3940656077,,0.0000000000,,,,,,17552.9167533347,611.7795295005,1800.0000000000,17481.8592532573,787.7183054051,1790.0061802431,
coarse_lhs,standard,coarse_lhs,20250818,3742,,1.962750691476,112.4573308580,115.3873432395,6.7691413564,2.7974086751,9.5665500315,True,,9.5665500315,29.5665500315,,0.0000000000,,,,,,17501.6336964125,721.8399757890,1800.0000000000,17378.3311323107,1020.1468516519,1761.6550730517,
coarse_lhs,standard,coarse_lhs,20250818,3743,,1.705228298449,97.7023846074,139.4685635744,6.9135766994,4.4325285588,11.3461052582,True,,11.3461052582,31.3461052582,,0.0000000000,,,,,,17670.7671860259,955.5269949015,1800.0000000000,17587.9116448824,1568.1477667099,1703.7281838214,
coarse_lhs,standard,coarse_lhs,20250818,3744,,3.722252915746,213.2693823525,124.3571376559,9.6986683176,2.9252164206,12.6238847382,True,,12.6238847382,32.6238847382,,0.0000000000,,,,,,16791.5801769700,-661.6368855647,1800.0000000000,16487.4305629573,-861.1932595721,1758.0712335726,
coarse_lhs,standard,coarse_lhs,20250818,3745,,2.612573825709,149.6894538795,113.9792707686,5.5817196944,3.9010332394,9.4827529338,True,,9.4827529338,29.4827529338,,0.0000000000,,,,,,17250.7665472558,321.0817458482,1800.0000000000,16866.9103035441,545.4840146282,1725.4315043587,
coarse_lhs,standard,coarse_lhs,20250818,3746,,0.538257823930,30.8399016011,73.9334722804,3.2710373924,8.8018422681,12.0728796605,True,,12.0728796605,32.0728796605,,0.0000000000,,,,,,18007.6438446491,123.9766486206,1800.0000000000,18566.3804622079,457.5781258212,1420.3851061683,
coarse_lhs,standard,coarse_lhs,20250818,3747,,0.472028811020,27.0452586800,91.9893210136,9.4735882505,1.9229121694,11.3965004198,True,,11.3965004198,31.3965004198,,0.0000000000,,,,,,18576.1717584213,396.2518561542,1800.0000000000,18733.7160890725,476.6815197818,1781.8818030656,
coarse_lhs,standard,coarse_lhs,20250818,3748,,1.607982019628,92.1305832576,94.9717721515,5.1374817641,5.0887302233,10.2262119874,True,,10.2262119874,30.2262119874,,0.0000000000,,,,,,17781.8606959899,487.5784473744,1800.0000000000,17763.8935228136,970.5300752924,1673.1136411004,
coarse_lhs,standard,coarse_lhs,20250818,3749,,5.166782214161,296.0348145347,108.1240369810,3.8951881892,5.9090653829,9.8042535721,True,,9.8042535721,29.8042535721,,0.0000000000,,,,,,17984.8558911558,-378.4269671904,1800.0000000000,18265.2853580271,-952.5069816025,1628.9064368720,
coarse_lhs,standard,coarse_lhs,20250818,3750,,1.439786617809,82.4936965999,127.2037674397,0.0460134984,8.9363372244,8.9823507228,True,,8.9823507228,28.9823507228,,0.0000000000,,,,,,17800.7646200107,5.8029322649,1800.0000000000,17949.2623978871,1132.7974321142,1408.6951973610,
coarse_lhs,standard,coarse_lhs,20250818,3751,,3.568704135817,204.4716853132,139.4365275296,9.7778111869,0.0435555612,9.8213667481,True,,9.8213667481,29.8213667481,,0.0000000000,,,,,,16559.0940738352,-564.7729805143,1800.0000000000,16553.5664201539,-567.2887791571,1799.9907042741,
coarse_lhs,standard,coarse_lhs,20250818,3752,,0.422236198595,24.1923521372,139.8984077457,5.1066419026,7.4012665426,12.5079084453,True,,12.5079084453,32.5079084453,,0.0000000000,,,,,,18451.6677935722,292.7665714166,1800.0000000000,19396.1567805494,717.0852276176,1531.5841424688,
coarse_lhs,standard,coarse_lhs,20250818,3753,,3.101059273646,177.6776083998,139.7031900675,9.4293503031,1.6278038111,11.0571541142,True,,11.0571541142,31.0571541142,,0.0000000000,,,,,,16483.7716749517,53.3804198683,1800.0000000000,16256.5490758399,62.5955670532,1787.0162482873,
coarse_lhs,standard,coarse_lhs,20250818,3754,,4.462715333571,255.6947537819,124.1938249747,12.0159580662,1.0050987171,13.0210567833,True,,13.0210567833,33.0210567833,,0.0000000000,,,,,,17431.2690423943,-1446.0359711531,1800.0000000000,17400.4258078885,-1566.9925267176,1795.0499051875,
coarse_lhs,standard,coarse_lhs,20250818,3755,,4.414134181180,252.9112587860,116.8328998866,12.5964840919,0.3451133563,12.9415974482,True,,12.9415974482,32.9415974482,,0.0000000000,,,,,,17367.5420413878,-1406.7100688105,1800.0000000000,17355.6937338374,-1445.2505400807,1799.4163941792,
coarse_lhs,standard,coarse_lhs,20250818,3756,,1.832718201423,105.0070179784,82.9425983048,12.1745171090,1.0517675207,13.2262846297,True,,13.2262846297,33.2262846297,,0.0000000000,,,,,,17538.5286614121,975.3464362776,1800.0000000000,17515.9399164911,1059.6074951669,1794.5795469041,
coarse_lhs,standard,coarse_lhs,20250818,3757,,3.038561976793,174.0967770592,131.9266609088,3.2958183740,0.3700697371,3.6658881111,True,,3.6658881111,23.6658881111,,0.0000000000,,,,,,17367.4994503226,44.7191725576,1800.0000000000,17318.9362873885,49.7404481717,1799.3289371096,
coarse_lhs,standard,coarse_lhs,20250818,3758,,0.325979100862,18.6772266888,131.8126230178,0.6425136376,10.3517302268,10.9942438644,True,,10.9942438644,30.9942438644,,0.0000000000,,,,,,17880.2313582126,27.1212782086,1800.0000000000,19172.8628718462,464.0803386500,1274.9242384275,
coarse_lhs,standard,coarse_lhs,20250818,3759,,2.860134523268,163.8736370229,112.4566925806,6.4104286095,2.7268958514,9.1373244609,True,,9.1373244609,29.1373244609,,0.0000000000,,,,,,17107.4705940397,200.2335815632,1800.0000000000,16812.8794396676,285.4098086361,1763.5637911762,
coarse_lhs,standard,coarse_lhs,20250818,3760,,2.180130806338,124.9122939896,70.5316723595,7.2138485458,6.5266605893,13.7405091351,True,,13.7405091351,33.7405091351,,0.0000000000,,,,,,17508.7998990884,417.2347395082,1800.0000000000,17245.3393883569,794.7238860490,1591.2732376060,
coarse_lhs,standard,coarse_lhs,20250818,3761,,5.773269269090,330.7839631114,76.5211330513,0.2871607822,7.6236570023,7.9108177845,True,,7.9108177845,27.9108177845,,0.0000000000,,,,,,17819.1784735779,-10.7255323645,1800.0000000000,18328.3361074539,-295.4711696333,1515.2112841642,
coarse_lhs,standard,coarse_lhs,20250818,3762,,0.372085712144,21.3189409230,96.6057378272,4.5524022309,1.6605374721,6.2129397029,True,,6.2129397029,26.2129397029,,0.0000000000,,,,,,18209.6939519813,159.8890421879,1800.0000000000,18359.1342089785,218.2102828117,1786.4888149892,
coarse_lhs,standard,coarse_lhs,20250818,3763,,2.330797849123,133.5448796529,124.7155786878,1.8502344255,9.5431837531,11.3934181786,True,,11.3934181786,31.3934181786,,0.0000000000,,,,,,17641.0290158263,167.2578833594,1800.0000000000,16821.0846388019,1029.9446289084,1353.7454548855,
coarse_lhs,standard,coarse_lhs,20250818,3764,,6.078314291131,348.2617554358,117.1569323467,5.8890063887,7.9679920178,13.8569984065,True,,13.8569984065,33.8569984065,,0.0000000000,,,,,,18475.5094122299,-140.3615748052,1800.0000000000,19389.4927312019,-330.2747509564,1488.9044057001,
coarse_lhs,standard,coarse_lhs,20250818,3765,,5.744534131104,329.1375609811,137.5030249021,1.0659129098,10.8741230989,11.9400360086,True,,11.9400360086,31.9400360086,,0.0000000000,,,,,,17925.8126707044,-75.1853532704,1800.0000000000,19209.3157187426,-842.2037270965,1220.5918894696,
coarse_lhs,standard,coarse_lhs,20250818,3766,,3.963423760803,227.0874539159,92.6802765264,4.9453174875,8.0694167875,13.0147342750,True,,13.0147342750,33.0147342750,,0.0000000000,,,,,,17487.9293833415,-335.6805455698,1800.0000000000,16978.7147819948,-883.4201470178,1480.9341122789,
coarse_lhs,standard,coarse_lhs,20250818,3767,,4.840660071893,277.3493921770,130.6501424679,8.6349485602,2.4366499175,11.0715984777,True,,11.0715984777,31.0715984777,,0.0000000000,,,,,,17944.3134591718,-1118.8889256171,1800.0000000000,17985.0365018084,-1434.6222029217,1770.9074121805,
coarse_lhs,standard,coarse_lhs,20250818,3768,,0.024355377233,1.3954603239,89.0725032497,10.6111423916,0.9940736233,11.6052160150,True,,11.6052160150,31.6052160150,,0.0000000000,,,,,,18744.8807016345,23.0174773115,1800.0000000000,18833.3990673317,25.1738018830,1795.1579063939,
coarse_lhs,standard,coarse_lhs,20250818,3769,,5.027606606920,288.0606396286,113.5723984972,0.6884409097,6.9592783113,7.6477192210,True,,7.6477192210,27.6477192210,,0.0000000000,,,,,,17824.2400726752,-74.3354847292,1800.0000000000,18069.2769518944,-825.7744526454,1562.6853823890,
coarse_lhs,standard,coarse_lhs,20250818,3770,,5.823667482536,333.6715680369,83.5617871443,10.6677434623,0.5964294099,11.2641728722,True,,11.2641728722,31.2641728722,,0.0000000000,,,,,,18598.9459962736,-395.3571302142,1800.0000000000,18643.6147578310,-417.4613944097,1798.2569325993,
coarse_lhs,standard,coarse_lhs,20250818,3771,,1.583419110994,90.7232322603,78.1978298337,6.6225891525,1.9101257821,8.5327149346,True,,8.5327149346,28.5327149346,,0.0000000000,,,,,,17793.4631858375,517.8308426575,1800.0000000000,17791.5777997782,667.1866339614,1782.1219555324,
coarse_lhs,standard,coarse_lhs,20250818,3772,,4.661298021919,267.0727037086,74.7526093581,1.8609769493,11.4888447690,13.3498217183,True,,13.3498217183,33.3498217183,,0.0000000000,,,,,,17792.8956811359,-138.9313601945,1800.0000000000,17749.0367732373,-996.6318445910,1153.2315847796,
coarse_lhs,standard,coarse_lhs,20250818,3773,,1.252558357816,71.7663074967,133.0972963058,1.1754962636,7.3743781895,8.5498744532,True,,8.5498744532,28.5498744532,,0.0000000000,,,,,,17848.9538683008,148.5994717059,1800.0000000000,18156.0618956533,1080.8259168306,1533.5308769590,
coarse_lhs,standard,coarse_lhs,20250818,3774,,4.426505922212,253.6201073324,102.2749705281,0.5033484440,7.8587632906,8.3621117346,True,,8.3621117346,28.3621117346,,0.0000000000,,,,,,17785.4824088659,-49.3905306587,1800.0000000000,17558.8197189504,-820.5233192883,1497.3752137559,
coarse_lhs,standard,coarse_lhs,20250818,3775,,0.612376723934,35.0866017535,78.7748615813,5.2767245167,6.0521005796,11.3288250962,True,,11.3288250962,31.3288250962,,0.0000000000,,,,,,18140.1388292758,238.9347653642,1800.0000000000,18530.2585710392,512.9792464388,1620.5231850161,
coarse_lhs,standard,coarse_lhs,20250818,3776,,3.774951536945,216.2887909334,115.6603001767,1.1000706045,2.2545449344,3.3546155389,True,,3.3546155389,23.3546155389,,0.0000000000,,,,,,17697.4433867698,-75.3044363952,1800.0000000000,17487.2582478438,-229.6374718471,1775.0934329807,
coarse_lhs,standard,coarse_lhs,20250818,3777,,2.884138943865,165.2489890128,71.7755254297,7.3618868044,0.9694906601,8.3313774645,True,,8.3313774645,28.3313774645,,0.0000000000,,,,,,17289.0121147848,134.5415244046,1800.0000000000,17221.7198573370,152.2593669593,1795.3944305138,
coarse_lhs,standard,coarse_lhs,20250818,3778,,4.415728529520,253.0026082170,110.5329564746,9.5214887074,0.3329041778,9.8543928852,True,,9.8543928852,29.8543928852,,0.0000000000,,,,,,17492.3426370185,-1006.4657548656,1800.0000000000,17481.5858714935,-1041.6552787863,1799.4569565611,
coarse_lhs,standard,coarse_lhs,20250818,3779,,4.812110768456,275.7136375820,139.0220076555,4.3431507486,4.0304594709,8.3736102195,True,,8.3736102195,28.3736102195,,0.0000000000,,,,,,17860.1116260276,-600.7938309230,1800.0000000000,17915.8954305655,-1158.3326607064,1720.4014426202,
coarse_lhs,standard,coarse_lhs,20250818,3780,,6.015053830116,344.6371980096,110.9577189435,12.4827607111,0.4248596489,12.9076203600,True,,12.9076203600,32.9076203600,,0.0000000000,,,,,,19135.5671950493,-366.9437889284,1800.0000000000,19181.0241754994,-379.4329820603,1799.1155219657,
coarse_lhs,standard,coarse_lhs,20250818,3781,,2.205951711164,126.3917228593,119.2743322666,5.6671473890,2.4261475669,8.0932949559,True,,8.0932949559,28.0932949559,,0.0000000000,,,,,,17398.9599412519,544.1220567499,1800.0000000000,17227.2717362410,777.0647196895,1771.1576591202,
coarse_lhs,standard,coarse_lhs,20250818,3782,,0.359017045188,20.5701614626,127.0305708452,4.2827468739,7.7457667924,12.0285136663,True,,12.0285136663,32.0285136663,,0.0000000000,,,,,,18309.3532406778,191.1506176390,1800.0000000000,19230.5684171600,536.8652139154,1506.0151743077,
coarse_lhs,standard,coarse_lhs,20250818,3783,,1.038471401247,59.5000284365,89.9974443128,6.6337836139,6.9679957698,13.6017793837,True,,13.6017793837,33.6017793837,,0.0000000000,,,,,,18103.0121107545,514.4130689531,1800.0000000000,18421.2900692824,1054.7424340692,1562.0904712648,
coarse_lhs,standard,coarse_lhs,20250818,3784,,4.205333705329,240.9478727595,103.9326553828,4.5911540935,6.0328078147,10.6239619082,True,,10.6239619082,30.6239619082,,0.0000000000,,,,,,17568.2833885700,-417.1323757700,1800.0000000000,17263.8061796240,-965.2471645701,1621.6656263678,
coarse_lhs,standard,coarse_lhs,20250818,3785,,2.619803491115,150.1036831945,80.9341957544,2.9781173811,6.8918208044,9.8699381854,True,,9.8699381854,29.8699381854,,0.0000000000,,,,,,17591.0428224742,120.1378328131,1800.0000000000,17107.4838356988,398.1552208561,1567.2637494027,
coarse_lhs,standard,coarse_lhs,20250818,3786,,1.002009283927,57.4109030019,126.5487334269,0.1063704570,3.6319771298,3.7383475868,True,,3.7383475868,23.7383475868,,0.0000000000,,,,,,17807.2502605353,11.3416708620,1800.0000000000,18054.8075352865,398.5985309505,1735.3628364299,
coarse_lhs,standard,coarse_lhs,20250818,3787,,4.584273332401,262.6595140809,135.8744456960,5.3777181015,6.6732776231,12.0509957246,True,,12.0509957246,32.0509957246,,0.0000000000,,,,,,17706.6424840098,-724.7059935363,1800.0000000000,17590.7939752834,-1624.0027210232,1581.7900922473,
coarse_lhs,standard,coarse_lhs,20250818,3788,,5.325264283124,305.1151682148,126.4561982908,7.5323573158,1.2555342273,8.7878915432,True,,8.7878915432,28.7878915432,,0.0000000000,,,,,,18347.9064216898,-779.1534401037,1800.0000000000,18439.2344398591,-909.0269672564,1792.2758056398,
coarse_lhs,standard,coarse_lhs,20250818,3789,,3.183035804146,182.3745176166,75.3770460870,9.6742600508,2.7557370455,12.4299970962,True,,12.4299970962,32.4299970962,,0.0000000000,,,,,,17071.4089925561,-30.2124057480,1800.0000000000,16863.8680313182,-38.8184846952,1762.7889753478,
coarse_lhs,standard,coarse_lhs,20250818,3790,,6.088445747791,348.8422451428,116.9651278831,5.2902417413,7.6979788263,12.9882205676,True,,12.9882205676,32.9882205676,,0.0000000000,,,,,,18407.0778018644,-119.7395518490,1800.0000000000,19290.4537028639,-293.9759251359,1509.6314977467,
coarse_lhs,standard,coarse_lhs,20250818,3791,,6.068176035899,347.6808761995,70.4379836725,7.4535749108,4.5502498098,12.0038247206,True,,12.0038247206,32.0038247206,,0.0000000000,,,,,,18312.9260158530,-112.0153102972,1800.0000000000,18626.0564980756,-180.3982876576,1698.5466106735,
coarse_lhs,standard,coarse_lhs,20250818,3792,,1.075337542167,61.6123027182,125.9485926818,1.3214499104,12.3276104233,13.6490603337,True,,13.6490603337,33.6490603337,,0.0000000000,,,,,,17879.1289612876,146.4210902237,1800.0000000000,18617.3113170957,1512.3617466218,1055.3471041302,
coarse_lhs,standard,coarse_lhs,20250818,3793,,0.264893804255,15.1772970030,72.1181096512,2.5531536789,6.1583123380,8.7114660169,True,,8.7114660169,28.7114660169,,0.0000000000,,,,,,17977.7062677213,48.2061199381,1800.0000000000,18406.3411399989,164.4812762825,1614.1684268236,
coarse_lhs,standard,coarse_lhs,20250818,3794,,3.781694607041,216.6751403908,135.1830198857,7.0100013255,2.5471735048,9.5571748303,True,,9.5571748303,29.5571748303,,0.0000000000,,,,,,17039.9651731589,-565.9996875354,1800.0000000000,16763.7968125896,-771.6629022582,1768.2083449684,
coarse_lhs,standard,coarse_lhs,20250818,3795,,2.851797736473,163.3959743248,87.8607335382,0.7631781970,5.1167493427,5.8799275397,True,,5.8799275397,25.8799275397,,0.0000000000,,,,,,17735.7425628257,19.1608901502,1800.0000000000,17304.9267969928,147.6256084320,1671.7124932050,
coarse_lhs,standard,coarse_lhs,20250818,3796,,6.115358490517,350.3842317161,105.9894384547,0.1109933374,4.6345725757,4.7455659131,True,,4.7455659131,24.7455659131,,0.0000000000,,,,,,17811.5988368111,-1.9650799713,1800.0000000000,18295.9130512424,-84.0178045746,1694.7516114992,
coarse_lhs,standard,coarse_lhs,20250818,3797,,4.748429603649,272.0649756041,124.4332173829,11.1579659882,1.8604949647,13.0184609529,True,,13.0184609529,33.0184609529,,0.0000000000,,,,,,17850.0287478301,-1387.5199761332,1800.0000000000,17858.3706117081,-1618.8770112572,1783.0389365827,
coarse_lhs,standard,coarse_lhs,20250818,3798,,2.463980337745,141.1756741560,80.0585697084,4.0277126314,1.8567947336,5.8845073650,True,,5.8845073650,25.8845073650,,0.0000000000,,,,,,17548.7860097310,202.1568990887,1800.0000000000,17432.9751620283,295.3521937748,1783.1063352545,
coarse_lhs,standard,coarse_lhs,20250818,3799,,0.772830532742,44.2799278050,127.1610531033,1.2357980772,0.9920068496,2.2278049267,True,,2.2278049267,22.2278049267,,0.0000000000,,,,,,17912.5062524432,109.7133317402,1800.0000000000,18002.8179102342,197.7830403659,1795.1780198109,
coarse_lhs,standard,coarse_lhs,20250818,3800,,5.979973379548,342.6272362487,109.6282897581,2.9229009764,9.5847293801,12.5076303565,True,,12.5076303565,32.5076303565,,0.0000000000,,,,,,18105.8152588734,-95.6770668851,1800.0000000000,19108.6396857802,-409.4197497081,1349.8515172836,
coarse_lhs,standard,coarse_lhs,20250818,3801,,2.460890381376,140.9986326972,102.9552391245,0.0438860095,3.0706093910,3.1144954005,True,,3.1144954005,23.1144954005,,0.0000000000,,,,,,17796.4886934562,2.8435387188,1800.0000000000,17550.8101508606,201.7998074254,1753.7996540425,
coarse_lhs,standard,coarse_lhs,20250818,3802,,3.899042532284,223.3986812419,134.8495095720,7.6472903143,6.0195704485,13.6668607628,True,,13.6668607628,33.6668607628,,0.0000000000,,,,,,17050.7156609586,-708.5303085914,1800.0000000000,16460.9159175931,-1266.2504855652,1622.4473809173,
coarse_lhs,standard,coarse_lhs,20250818,3803,,2.672460069464,153.1206828975,82.0417091444,2.7514520354,4.3919621073,7.1434141427,True,,7.1434141427,27.1434141427,,0.0000000000,,,,,,17598.6542760064,102.0571426106,1800.0000000000,17277.2593256783,264.9642539681,1705.4822773562,
coarse_lhs,standard,coarse_lhs,20250818,3804,,0.011230778229,0.6434761932,104.0847598574,6.8771172276,6.8539067889,13.7310240165,True,,13.7310240165,33.7310240165,,0.0000000000,,,,,,18515.7579533656,8.0388568239,1800.0000000000,19229.1002061400,16.0505823096,1569.8174124751,
coarse_lhs,standard,coarse_lhs,20250818,3805,,0.527817926495,30.2417395395,111.0982598363,2.1814184463,10.7028825485,12.8843009948,True,,12.8843009948,32.8843009948,,0.0000000000,,,,,,18009.3696837453,122.0603427607,1800.0000000000,19036.6183246903,720.9355904623,1238.6966952524,
coarse_lhs,standard,coarse_lhs,20250818,3806,,2.514778088471,144.0861708814,113.0570301494,0.2478653939,3.1930504602,3.4409158541,True,,3.4409158541,23.4409158541,,0.0000000000,,,,,,17777.3042303256,16.4373471716,1800.0000000000,17484.9328885439,228.1864668021,1750.0417009177,
coarse_lhs,standard,coarse_lhs,20250818,3807,,2.996228190705,171.6712297855,119.7210758363,6.3171599319,4.2472411262,10.5644010581,True,,10.5644010581,30.5644010581,,0.0000000000,,,,,,17051.6793484756,109.5519599679,1800.0000000000,16548.5579646578,183.2074625747,1711.6086197984,
coarse_lhs,standard,coarse_lhs,20250818,3808,,4.567765181130,261.7136666855,75.4725325205,7.7205675027,4.4866318936,12.2071993963,True,,12.2071993963,32.2071993963,,0.0000000000,,,,,,17716.0225074125,-576.6076032062,1800.0000000000,17667.2209009942,-911.6899739996,1701.3636578294,
coarse_lhs,standard,coarse_lhs,20250818,3809,,1.680952325518,96.3114738149,103.9740085040,0.1264293057,0.1049629562,0.2313922619,True,,0.2313922619,20.2313922619,,0.0000000000,,,,,,17798.5548862802,13.0656871478,1800.0000000000,17797.3551374779,23.9129597831,1799.9460156114,
coarse_lhs,standard,coarse_lhs,20250818,3810,,0.987584521203,56.5844249774,137.3752184852,2.3873545767,7.6605808743,10.0479354510,True,,10.0479354510,30.0479354510,,0.0000000000,,,,,,17980.6119329838,273.7504208602,1800.0000000000,18560.1623411960,1152.1650722996,1512.4459532777,
coarse_lhs,standard,coarse_lhs,20250818,3811,,2.480669848767,142.1319126997,84.5856136825,3.9681752053,9.0463830889,13.0145582942,True,,13.0145582942,33.0145582942,,0.0000000000,,,,,,17535.0287045466,206.0376038277,1800.0000000000,16930.9646896743,675.7484906991,1398.9984697455,
coarse_lhs,standard,coarse_lhs,20250818,3812,,4.969515334501,284.7322548925,99.7017567344,7.2405109737,0.7313545926,7.9718655663,True,,7.9718655663,27.9718655663,,0.0000000000,,,,,,17983.5788054865,-698.1592915211,1800.0000000000,18002.1218617696,-768.6794531644,1797.3790902532,
coarse_lhs,standard,coarse_lhs,20250818,3813,,4.231322880277,242.4369427970,119.1669055478,0.9762587779,3.4684124776,4.4446712555,True,,4.4446712555,24.4446712555,,0.0000000000,,,,,,17746.1676740922,-103.1336505261,1800.0000000000,17554.9143761838,-469.5426892557,1741.0535629360,
coarse_lhs,standard,coarse_lhs,20250818,3814,,2.525897628348,144.7232735865,104.8362069739,4.6678228732,5.5800079569,10.2478308301,True,,10.2478308301,30.2478308301,,0.0000000000,,,,,,17400.5026520456,282.6163310530,1800.0000000000,16922.9356061379,620.4614933234,1647.4312048828,
coarse_lhs,standard,coarse_lhs,20250818,3815,,5.287469090506,302.9496631919,96.9222889411,13.1590433681,0.1966029220,13.3556462901,True,,13.3556462901,33.3556462901,,0.0000000000,,,,,,18493.6951360043,-1070.2541571721,1800.0000000000,18504.0593005485,-1086.2443084839,1799.8106017262,
coarse_lhs,standard,coarse_lhs,20250818,3816,,3.059909542361,175.3199024691,126.6210352675,4.0585079404,3.1989740292,7.2574819695,True,,7.2574819695,27.2574819695,,0.0000000000,,,,,,17287.8209488226,41.9296733324,1800.0000000000,16884.1140922460,74.9792417976,1749.8561692874,
coarse_lhs,standard,coarse_lhs,20250818,3817,,1.593573480351,91.3050347681,135.1364236815,3.6862749290,5.4584286958,9.1447036248,True,,9.1447036248,29.1447036248,,0.0000000000,,,,,,17788.6545417750,498.0207964044,1800.0000000000,17771.8548250054,1235.4619961393,1654.0072252469,
